material_id,formation_energy_per_atom,error,validation_info
2SrI2S2H4-1,-0.7095661381341856,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Sr', 'I'], 'target_elements_found': []}"
2SrCl2S2H4-1,-0.9406480886352884,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Sr', 'Cl'], 'target_elements_found': []}"
2CaF2S2H4-1,-1.3963651870932254,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'F', 'S', 'Ca'], 'target_elements_found': []}"
2AuC2H2O4-1,-0.6666576959927603,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'C', 'Au'], 'target_elements_found': ['C']}"
2CaF2O2H4-1,-2.0138177752497537,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'F', 'O', 'Ca'], 'target_elements_found': []}"
2SrF2O2H4-1,-2.004879847003482,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'F', 'O', 'Sr'], 'target_elements_found': []}"
2CuC2H2O4-1,-0.8382359919845344,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'Cu', 'C'], 'target_elements_found': ['C']}"
2SrBr2S2H4-1,-0.841730418249289,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Br', 'S', 'Sr'], 'target_elements_found': []}"
2AgC2H2O4-1,-0.7423836316447753,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Ag', 'O', 'C'], 'target_elements_found': ['C']}"
2CaCl2O2H4-1,-1.5335073255529896,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 18, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'O', 'Cl', 'Ca'], 'target_elements_found': []}"
1BrHINb4O4-1,-1.302525941223674,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 11, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['O', 'H', 'I', 'Br', 'Nb'], 'target_elements_found': []}"
2AuIC4H4-1,0.0356205843271695,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'C', 'I', 'Au'], 'target_elements_found': ['C']}"
2BNaH4S4-1,-0.4483278026158544,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Na', 'S', 'B'], 'target_elements_found': ['B']}"
2CuIC4H4-1,0.0374271490889036,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Cu', 'C', 'I'], 'target_elements_found': ['C']}"
2BNaH4O4-1,-1.5625220943008222,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Na', 'O', 'B'], 'target_elements_found': ['B']}"
2BKH4S4-1,-0.4827655750816248,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'K', 'S', 'B'], 'target_elements_found': ['B']}"
2BLiH4O4-1,-1.593952302778037,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Li', 'O', 'B'], 'target_elements_found': ['B']}"
2CNaH4O4-1,-0.93369813064496,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Na', 'O', 'C'], 'target_elements_found': ['C']}"
2AuClC4H4-1,-0.0505692110314072,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Cl', 'C', 'Au'], 'target_elements_found': ['C']}"
2AgIC4F4-1,-0.758971834567334,Rejection reason: Connectivity issues,"{'total_atoms': 20, 'isolated_atoms': [9, 10, 13, 14], 'isolated_count': 4, 'neighbor_counts': [1, 2, 1, 1, 1, 2, 1, 1, 3, 1, 0, 3, 3, 1, 0, 3, 7, 7, 8, 8], 'closest_neighbor_distances': [2.103832159836637, 1.4059906163977425, 1.4059906163977425, 1.5210460373045522, 2.1038466097238304, 1.4059909856729735, 1.4059909856729735, 1.5210492782076772, 3.031484756820647, 4.101741406156214, inf, 2.856397833029146, 3.0315215676854828, 4.101677002744046, inf, 2.8564156628202237, 2.103832159836637, 2.1038466097238304, 2.7096074124474647, 2.709622956644991], 'structure_elements': ['Ag', 'F', 'C', 'I'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2AgIC4H4-1,0.0514258609005963,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Ag', 'C', 'I'], 'target_elements_found': ['C']}"
2BKH4O4-1,-1.5644476202958508,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'K', 'O', 'B'], 'target_elements_found': ['B']}"
2AgBrC4H4-1,0.0261800300508753,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Br', 'C', 'Ag'], 'target_elements_found': ['C']}"
2ClCuC4H4-1,-0.0229460240010006,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Cl', 'Cu', 'C'], 'target_elements_found': ['C']}"
2BLiH4S4-1,-0.4456144381763195,Rejection reason: Contains multiple target elements: ['B'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B']"", 'structure_elements': ['H', 'Li', 'S', 'B'], 'target_elements_found': ['B']}"
2BrCuC4H4-1,0.0044917776484147,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 20, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Br', 'Cu', 'C'], 'target_elements_found': ['C']}"
1HMnBr2Nb2O4-1,-1.6221730896701174,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 10, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['O', 'H', 'Br', 'Mn', 'Nb'], 'target_elements_found': []}"
2VI2N4C8H8-1,-0.1160761092708578,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 46, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'I', 'V', 'N'], 'target_elements_found': ['C']}"
2VCl2N4C8H8-1,-0.2083271576639842,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 46, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'V', 'Cl', 'N'], 'target_elements_found': ['C']}"
2CrI2N4C8H8-1,-0.0930336617201542,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 46, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'Cr', 'H', 'I', 'N'], 'target_elements_found': ['C']}"
2VBr2N4C8F8-1,-0.7756361561462645,Rejection reason: Connectivity issues,"{'total_atoms': 46, 'isolated_atoms': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'isolated_count': 16, 'neighbor_counts': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 5, 5, 5, 5], 'closest_neighbor_distances': [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 2.227712342165342, 2.2277448186437416, 2.2276704869974395, 2.22746646950825, 2.2273220636406563, 2.2272735838917392, 2.227925940060439, 2.2271113679950623, 3.120123002623366, 3.1197188760431045, 3.1217325767504693, 3.1214180831370966, 3.121926765088211, 3.122330510201678, 3.1199825080584294, 3.120746977811045, 3.1199314692581446, 3.1215176245415432, 3.1219220301863118, 3.1222702477155972, 3.122223370857167, 3.121787013004338, 3.1209209602150563, 3.1210529392643434, 2.2271113679950623, 2.2272735838917392, 2.492982359361183, 2.4925337640862413, 2.492940938178821, 2.49268868237521], 'structure_elements': ['F', 'C', 'V', 'Br', 'N'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2CrCl2N4C8H8-1,-0.1854747560211019,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 46, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'Cr', 'H', 'Cl', 'N'], 'target_elements_found': ['C']}"
2VI2N4C8F8-1,-0.7232304965674925,Rejection reason: Connectivity issues,"{'total_atoms': 46, 'isolated_atoms': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'isolated_count': 16, 'neighbor_counts': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 5, 5, 5, 5], 'closest_neighbor_distances': [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 2.2441289847842505, 2.243709973381428, 2.2443105387776656, 2.2434938748349853, 2.2440013374048395, 2.2436684085166028, 2.2444364235605927, 2.243445417482519, 3.2692319859659675, 3.2691815105204958, 3.2710901259614835, 3.2711854233326236, 3.2708946996990926, 3.271895324191946, 3.2694986488584603, 3.269976921580401, 3.269345047269832, 3.2712469624772194, 3.2711682301007317, 3.271598073110942, 3.271315808584247, 3.271226941336332, 3.2703621215165706, 3.27104868500514, 2.243445417482519, 2.2434938748349853, 2.746341194265319, 2.7455708524485094, 2.74628237638117, 2.745683838616332], 'structure_elements': ['F', 'C', 'I', 'V', 'N'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2CrF2N4C8H8-1,-0.3729498625761605,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 46, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['F', 'C', 'Cr', 'H', 'N'], 'target_elements_found': ['C']}"
2VI2C4B8F8-1,-0.839742920386539,"Rejection reason: Contains multiple target elements: ['B', 'C']","{'total_atoms': 46, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['B', 'C']"", 'structure_elements': ['F', 'C', 'B', 'I', 'V'], 'target_elements_found': ['B', 'C']}"
2VCl2N4C8F8-1,-0.8168600983785466,Rejection reason: Connectivity issues,"{'total_atoms': 46, 'isolated_atoms': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'isolated_count': 16, 'neighbor_counts': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 6, 6], 'closest_neighbor_distances': [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 2.212929319568943, 2.213423388967333, 2.213576833553307, 2.2140093892224577, 2.213171395834994, 2.2135315946476113, 2.2130861609607573, 2.2124562981102205, 3.0144849465391794, 3.0145572076844114, 3.016507048936025, 3.0154841726228945, 3.015674491873446, 3.017057513346321, 3.0139714273690346, 3.0148108160287648, 3.0141718012095393, 3.0156078170146365, 3.015433921280494, 3.0168765650843996, 3.017199662771061, 3.0157447581020964, 3.015017287441096, 3.015852051847858, 2.3146311942417146, 2.314250534757314, 2.314362581287383, 2.3142178833433817, 2.2124562981102205, 2.213171395834994], 'structure_elements': ['F', 'C', 'V', 'Cl', 'N'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
2CrBr2N4C8H8-1,-0.1450208622959483,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 46, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'Cr', 'H', 'Br', 'N'], 'target_elements_found': ['C']}"
2VBr2N4C8H8-1,-0.1681010954331947,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 46, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['C', 'H', 'V', 'Br', 'N'], 'target_elements_found': ['C']}"
1PdS4C6H8-1,0.0116403809425707,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 19, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Pd'], 'target_elements_found': ['C']}"
1NiO4C6H8-1,-0.3888738867301182,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 19, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'C', 'Ni'], 'target_elements_found': ['C']}"
1PdO4C6F8-1,-1.174620398361122,Rejection reason: Connectivity issues,"{'total_atoms': 19, 'isolated_atoms': [10, 11, 12, 13, 14, 15, 16, 17], 'isolated_count': 8, 'neighbor_counts': [2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6], 'closest_neighbor_distances': [1.5573488131025728, 1.5573636678607108, 1.525245070175048, 1.5573488131025728, 1.5573636678607108, 1.525245070175048, 2.109322352326708, 2.109322352326709, 2.1093462916378614, 2.1093462916378614, inf, inf, inf, inf, inf, inf, inf, inf, 2.109322352326708], 'structure_elements': ['F', 'O', 'C', 'Pd'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
1FeO4C6H8-1,-0.4085762527903734,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 19, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Fe', 'O', 'C'], 'target_elements_found': ['C']}"
1PdO4C6H8-1,-0.3630197643268285,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 19, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'O', 'C', 'Pd'], 'target_elements_found': ['C']}"
1NiS4C6H8-1,0.0121054929176125,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 19, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Ni'], 'target_elements_found': ['C']}"
1FeS4C6H8-1,0.00276808235834,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 19, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'Fe', 'S', 'C'], 'target_elements_found': ['C']}"
1NiS4C6F8-1,-0.7939106974473409,Rejection reason: Connectivity issues,"{'total_atoms': 19, 'isolated_atoms': [6, 7, 8, 9, 10, 11, 12, 13], 'isolated_count': 8, 'neighbor_counts': [2, 2, 3, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 6], 'closest_neighbor_distances': [1.5745439718435075, 1.5745341294415611, 1.453195985054366, 1.5745439718435075, 1.5745341294415611, 1.453195985054366, inf, inf, inf, inf, inf, inf, inf, inf, 1.6924513214043375, 1.6924513214043384, 1.6924491870712286, 1.6924491870712277, 2.2103553119803756], 'structure_elements': ['F', 'S', 'C', 'Ni'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
1CoS4C6H8-1,0.0014508024601942,Rejection reason: Contains multiple target elements: ['C'],"{'total_atoms': 19, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': ""Contains multiple target elements: ['C']"", 'structure_elements': ['H', 'S', 'C', 'Co'], 'target_elements_found': ['C']}"
1CoS4C6F8-1,-0.8046155357330477,Rejection reason: Connectivity issues,"{'total_atoms': 19, 'isolated_atoms': [6, 7, 8, 9, 10, 11, 12, 13], 'isolated_count': 8, 'neighbor_counts': [2, 2, 3, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 6], 'closest_neighbor_distances': [1.5785060868563043, 1.578511152452251, 1.4472375543643174, 1.5785060868563043, 1.578511152452251, 1.4472375543643174, inf, inf, inf, inf, inf, inf, inf, inf, 1.6955595877501544, 1.695559587750157, 1.6955555322542093, 1.6955555322542084, 2.1873465480655585], 'structure_elements': ['F', 'S', 'C', 'Co'], 'target_elements_found': ['C'], 'rejection_reason': 'Connectivity issues'}"
1Zn9Cl16-1,-1.081222431965806,Rejection reason: Connectivity issues,"{'total_atoms': 25, 'isolated_atoms': [24], 'isolated_count': 1, 'neighbor_counts': [3, 6, 6, 4, 3, 6, 6, 5, 3, 6, 6, 2, 3, 6, 6, 3, 4, 4, 4, 4, 4, 4, 4, 4, 6], 'closest_neighbor_distances': [2.306554551263335, 2.3051985419615484, 2.30577390844837, 2.30569752206638, 2.306531129575281, 2.306005796831984, 2.3058132539636103, 2.305940605196507, 2.3063202685670454, 2.306013859275713, 2.305618369080003, 2.305660090505315, 2.3063670389032125, 2.3057003989738183, 2.305660368221967, 2.3054402749715255, 2.3051985419615484, 2.3056718069041615, 2.3057003989738183, 2.3054402749715255, 2.3060420283461767, 2.305660090505315, 2.3061150664425476, 2.305618369080003, 4.021706820375311], 'structure_elements': ['Cl', 'Zn'], 'target_elements_found': [], 'rejection_reason': 'Connectivity issues'}"
1BiHS8-1,0.0757939090126193,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 10, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'S', 'Bi'], 'target_elements_found': []}"
1HSbS8-1,0.1058620135466583,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 10, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Sb', 'S'], 'target_elements_found': []}"
1NiF6N6-1,0.2224864633117899,Rejection reason: Connectivity issues,"{'total_atoms': 13, 'isolated_atoms': [0, 1, 4, 5], 'isolated_count': 4, 'neighbor_counts': [0, 0, 1, 1, 0, 0, 6, 2, 2, 6, 2, 2, 6], 'closest_neighbor_distances': [inf, inf, 2.100559192833394, 2.1005591928333933, inf, inf, 2.0184495456748595, 2.9217576179713958, 2.9217576179713958, 2.0184495456748586, 2.9217576179713958, 2.9217576179713958, 2.0184495456748586], 'structure_elements': ['F', 'Ni', 'N'], 'target_elements_found': [], 'rejection_reason': 'Connectivity issues'}"
1FeF6N6-1,0.1493085534840059,Rejection reason: Connectivity issues,"{'total_atoms': 13, 'isolated_atoms': [0, 1, 4, 5], 'isolated_count': 4, 'neighbor_counts': [0, 0, 1, 1, 0, 0, 6, 2, 2, 6, 2, 2, 6], 'closest_neighbor_distances': [inf, inf, 2.1534913117782795, 2.153491383934218, inf, inf, 2.0290294762095145, 2.984235688014882, 2.984235688014883, 2.0290294762095136, 2.9842356880148837, 2.9842356880148833, 2.0290294762095136], 'structure_elements': ['F', 'Fe', 'N'], 'target_elements_found': [], 'rejection_reason': 'Connectivity issues'}"
1CuH2-1,0.3245581868768881,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Cu'], 'target_elements_found': []}"
1CuH2-2,0.3911199493720776,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Cu'], 'target_elements_found': []}"
1OsH2-1,0.4201543652325235,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Os'], 'target_elements_found': []}"
1AlH2-1,0.4150442402124851,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Al'], 'target_elements_found': []}"
1ScH2-1,-0.2513922823568369,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Sc'], 'target_elements_found': []}"
1HfH2-1,-0.0466796343281424,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Hf'], 'target_elements_found': []}"
1RhH2-1,0.0482524451475558,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Rh'], 'target_elements_found': []}"
1TaH2-1,0.1710148030099745,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Ta'], 'target_elements_found': []}"
1AuH2-1,0.5653786951039143,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Au'], 'target_elements_found': []}"
2VH2-1,-0.0120663001223189,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 6, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'V'], 'target_elements_found': []}"
1SiH2-1,0.5756819601084254,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Si'], 'target_elements_found': []}"
1CrH2-1,0.2135729855739671,Rejection reason: Contains multiple target elements: [],"{'total_atoms': 3, 'isolated_atoms': [], 'isolated_count': 0, 'neighbor_counts': [], 'closest_neighbor_distances': [], 'rejection_reason': 'Contains multiple target elements: []', 'structure_elements': ['H', 'Cr'], 'target_elements_found': []}"
